=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:08:33
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,8
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,744
Средняя доходность %,3.94
Медианная доходность %,1.51
Win rate %,69.0
Profit factor,5.39
Sharpe,2.67
Макс просадка %,36.95
Общая доходность %,117265561.59
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,7.02
Ср. проигрыш %,2.90
Макс серия побед,12
Макс серия потерь,6
Ср. удержание дней,5.2
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
193,KMEZ,S2,BASE,3.93,2.58,2019-01-10,2019-01-11,2019-01-18,374.60,381.96,1.96,5,ts_extend
194,MGNT,S1,BASE,3.64,2.26,2019-01-17,2019-01-18,2019-01-25,4158.64,4356.07,4.75,5,ts_extend
195,RTGZ,S2,ULTRA,7.14,1.40,2019-01-17,2019-01-18,2019-01-21,14923.84,14876.16,-0.32,1,rotate_atr20
196,SARE,S2,STRONG,5.18,3.14,2019-01-17,2019-01-18,2019-01-28,0.13,0.14,8.16,6,ts_extend
197,MRKS,S2,STRONG,6.35,5.51,2019-01-18,2019-01-21,2019-01-29,0.13,0.14,4.22,6,ts_extend
198,MRKS,S2,BASE,3.84,5.71,2019-01-29,2019-01-30,2019-02-06,0.17,0.17,2.22,5,ts_extend
199,CNTLP,S2,BASE,4.96,2.79,2019-02-05,2019-02-06,2019-02-13,12.56,12.36,-1.56,5,ts_extend
200,RASP,S1,STRONG,5.75,1.90,2019-02-11,2019-02-12,2019-02-20,152.86,155.64,1.81,6,ts_extend
201,AQUA,S2,BASE,4.58,3.56,2019-02-12,2019-02-13,2019-02-20,154.25,157.02,1.80,5,ts_extend
202,LNZL,S2,BASE,3.65,3.36,2019-02-20,2019-02-21,2019-02-28,6470.34,6398.75,-1.11,5,ts_extend
203,SAGO,S2,BASE,3.86,5.69,2019-03-04,2019-03-05,2019-03-18,0.36,0.38,5.89,5,ts_extend
204,KCHEP,S2,BASE,3.98,6.45,2019-03-18,2019-03-19,2019-03-28,0.30,0.29,-4.64,5,max_hold
205,RTSBP,S2,ULTRA,7.69,4.34,2019-03-27,2019-03-28,2019-04-05,0.25,0.24,-1.71,6,ts_extend
206,IRKT,S2,ULTRA,8.94,2.43,2019-04-18,2019-04-19,2019-04-29,43.07,43.00,-0.16,6,ts_extend
207,CNTL,S2,BASE,4.46,5.18,2019-05-06,2019-05-07,2019-05-15,20.48,20.28,-0.99,5,ts_extend
208,GAZP,S1,BASE,4.63,2.00,2019-05-15,2019-05-16,2019-05-23,203.02,207.69,2.30,5,ts_extend
209,AQUA,S2,BASE,4.38,6.22,2019-05-16,2019-05-17,2019-05-24,221.35,294.34,32.97,5,ts_extend
210,PMSBP,S2,BASE,3.96,2.45,2019-05-27,2019-05-28,2019-06-04,98.16,99.43,1.29,5,ts_extend
211,LNZLP,S2,STRONG,6.54,2.05,2019-06-03,2019-06-04,2019-06-13,2744.38,2696.15,-1.76,6,ts_extend
212,MSNG,S2,STRONG,5.36,1.45,2019-06-13,2019-06-14,2019-06-17,2.45,2.41,-1.46,1,rotate_atr20
213,BELU,S2,ULTRA,8.10,4.07,2019-06-13,2019-06-14,2019-06-25,478.76,473.55,-1.09,7,ts_extend
214,MRKZ,S2,STRONG,5.90,2.44,2019-06-14,2019-06-17,2019-06-24,0.07,0.07,-4.25,5,rotate_atr20
215,APTK,S2,STRONG,5.37,4.47,2019-06-21,2019-06-24,2019-07-02,10.02,13.70,36.82,6,ts_extend
216,UNKL,S2,STRONG,7.09,1.98,2019-06-24,2019-06-25,2019-06-27,2534.05,2555.90,0.86,2,rotate_atr20
217,NKNCP,S2,STRONG,6.55,3.00,2019-06-26,2019-06-27,2019-07-08,67.15,68.38,1.83,7,ts_extend
218,TASB,S2,STRONG,5.20,2.93,2019-07-01,2019-07-02,2019-07-10,0.25,0.27,6.79,6,ts_extend
219,AFKS,S1,BASE,3.98,1.91,2019-07-02,2019-07-03,2019-07-10,10.92,11.91,9.07,5,ts_extend
220,TGKB,S2,STRONG,6.80,2.75,2019-07-05,2019-07-08,2019-07-15,0.00,0.00,-9.46,5,rotate_atr20
221,DIOD,S2,STRONG,6.29,2.66,2019-07-09,2019-07-10,2019-07-12,4.74,4.61,-2.64,2,rotate_atr20
222,KMEZ,S2,BASE,4.39,4.08,2019-07-11,2019-07-12,2019-07-19,529.85,561.12,5.90,5,ts_extend
223,AVAN,S2,BASE,4.03,5.69,2019-07-12,2019-07-15,2019-07-22,691.10,689.10,-0.29,5,ts_extend
224,UPRO,S2,BASE,3.76,1.58,2019-07-25,2019-07-26,2019-08-02,2.66,2.66,-0.05,5,ts_extend
225,LNZL,S2,BASE,3.79,2.75,2019-08-06,2019-08-07,2019-08-14,6690.69,9204.35,37.57,5,ts_extend
226,AMEZ,S2,BASE,4.97,2.23,2019-08-16,2019-08-19,2019-08-26,4.48,4.47,-0.18,5,ts_extend
227,MTLR,S2,BASE,4.43,3.54,2019-08-26,2019-08-27,2019-09-03,61.85,62.25,0.66,5,ts_extend
228,MGTS,S2,BASE,3.86,2.43,2019-09-05,2019-09-06,2019-09-13,2028.24,2013.14,-0.74,5,ts_extend
229,YKEN,S2,BASE,3.62,3.96,2019-09-12,2019-09-13,2019-09-20,0.30,0.34,16.61,5,ts_extend
230,SIBN,S1,BASE,3.77,1.47,2019-09-16,2019-09-17,2019-09-24,423.68,419.51,-0.98,5,ts_extend
231,RTSB,S2,ULTRA,7.19,5.35,2019-09-24,2019-09-25,2019-10-03,0.34,0.36,6.65,6,ts_extend
232,PIKK,S2,BASE,4.12,2.13,2019-10-08,2019-10-09,2019-10-16,385.62,379.61,-1.56,5,ts_extend
233,MTSS,S1,STRONG,5.51,1.39,2019-10-09,2019-10-10,2019-10-18,273.19,268.39,-1.76,6,ts_extend
234,SNGS,S1,STRONG,6.44,2.68,2019-10-25,2019-10-28,2019-11-06,44.67,46.99,5.20,6,ts_extend
235,SELG,S2,STRONG,5.69,1.89,2019-10-31,2019-11-01,2019-11-12,9.64,9.91,2.88,6,ts_extend
236,VTBR,S1,BASE,3.75,1.84,2019-11-08,2019-11-11,2019-11-18,235.13,236.26,0.48,5,ts_extend
237,OGKB,S2,BASE,3.76,2.31,2019-11-11,2019-11-12,2019-11-19,0.64,0.65,2.05,5,ts_extend
238,MSTT,S2,STRONG,6.36,2.20,2019-11-11,2019-11-12,2019-11-20,123.00,124.38,1.12,6,ts_extend
239,AVAN,S2,BASE,4.06,7.84,2019-11-21,2019-11-22,2019-11-29,711.14,700.06,-1.56,5,ts_extend
240,CHGZ,S2,STRONG,5.20,5.77,2019-12-02,2019-12-03,2019-12-18,31.05,38.31,23.40,6,ts_extend
241,MVID,S1,ULTRA,7.35,1.88,2019-12-05,2019-12-06,2019-12-17,605.17,606.30,0.19,7,ts_extend
242,TNSE,S2,BASE,4.47,2.09,2019-12-17,2019-12-18,2019-12-25,961.54,946.56,-1.56,5,ts_extend
243,KRSB,S2,BASE,3.89,1.61,2019-12-24,2019-12-25,2020-01-06,4.74,4.87,2.86,5,ts_extend
244,LNZL,S2,BASE,4.80,1.65,2020-01-03,2020-01-06,2020-01-14,8153.02,8574.32,5.17,5,ts_extend
245,SAREP,S2,ULTRA,7.80,1.89,2020-01-13,2020-01-14,2020-01-15,0.08,0.08,-1.74,1,rotate_atr20
246,IRKT,S2,STRONG,6.82,3.00,2020-01-13,2020-01-14,2020-01-20,36.74,40.92,11.39,4,rotate_atr20
247,MISBP,S2,ULTRA,9.79,4.50,2020-01-14,2020-01-15,2020-01-23,10.02,10.39,3.76,6,ts_extend
248,MGNT,S1,STRONG,5.49,1.36,2020-01-15,2020-01-16,2020-01-20,3630.80,3848.83,6.01,2,rotate_atr20
249,RTKM,S1,STRONG,6.34,1.37,2020-01-15,2020-01-16,2020-01-21,86.03,86.96,1.08,3,rotate_atr20
250,MTLR,S1,BASE,4.19,4.89,2020-01-17,2020-01-20,2020-01-27,107.66,112.10,4.12,5,ts_extend
251,WTCM,S2,STRONG,6.06,5.03,2020-01-17,2020-01-20,2020-01-28,13.04,17.29,32.59,6,ts_extend
252,RUAL,S1,STRONG,5.50,2.29,2020-01-20,2020-01-21,2020-01-29,37.91,37.24,-1.76,6,ts_extend
253,KCHE,S2,BASE,4.33,3.40,2020-01-24,2020-01-27,2020-01-30,0.18,0.18,2.53,3,rotate_atr20
254,LNZLP,S2,BASE,4.74,3.74,2020-01-27,2020-01-28,2020-01-31,3460.53,3499.39,1.12,3,rotate_atr20
255,TASBP,S2,STRONG,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.00,6,ts_extend
256,LIFE,S2,BASE,4.43,7.68,2020-01-30,2020-01-31,2020-02-07,8.71,10.68,22.57,5,ts_extend
257,ZVEZ,S2,BASE,4.43,3.79,2020-02-07,2020-02-10,2020-02-17,4.79,4.78,-0.28,5,ts_extend
258,MGTS,S2,BASE,3.73,4.34,2020-02-17,2020-02-18,2020-02-26,3104.96,3396.26,9.38,5,ts_extend
259,AKRN,S2,STRONG,6.67,1.40,2020-02-27,2020-02-28,2020-03-10,4947.90,5051.63,2.10,6,ts_extend
260,AVAN,S2,STRONG,5.19,5.78,2020-04-01,2020-04-02,2020-04-10,676.08,707.35,4.62,6,ts_extend
261,MFGSP,S2,STRONG,6.13,5.71,2020-04-09,2020-04-10,2020-04-21,326.52,341.88,4.70,6,ts_extend
262,GEMA,S2,STRONG,5.70,4.25,2020-04-20,2020-04-21,2020-04-29,74.62,76.97,3.15,6,ts_extend
263,TTLK,S2,BASE,4.73,4.27,2020-04-28,2020-04-29,2020-05-07,0.33,0.35,5.54,5,max_hold
264,RZSB,S2,STRONG,6.43,3.75,2020-05-07,2020-05-08,2020-05-19,7.97,8.10,1.54,6,ts_extend
265,YRSB,S2,BASE,4.38,6.75,2020-05-19,2020-05-20,2020-05-28,168.27,169.32,0.63,5,ts_extend
266,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
267,KLSB,S2,ULTRA,8.71,3.92,2020-05-27,2020-05-28,2020-05-29,11.63,11.43,-1.69,1,rotate_atr20
268,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-0.59,6,ts_extend
269,KCHE,S2,BASE,4.23,6.57,2020-05-28,2020-05-29,2020-06-05,0.20,0.23,10.54,5,ts_extend
270,MRKU,S2,BASE,3.94,3.12,2020-06-05,2020-06-08,2020-06-16,0.16,0.16,-0.74,5,ts_extend
271,AFLT,S1,BASE,3.86,2.62,2020-06-08,2020-06-09,2020-06-17,92.55,92.52,-0.03,5,ts_extend
272,KLSB,S2,BASE,3.63,3.63,2020-06-16,2020-06-17,2020-06-25,11.92,12.21,2.41,5,ts_extend
273,MISBP,S2,BASE,4.43,3.53,2020-06-23,2020-06-25,2020-07-03,12.02,12.99,8.11,5,ts_extend
274,LNZLP,S2,ULTRA,8.05,2.09,2020-07-07,2020-07-08,2020-07-15,3926.27,4123.39,5.02,5,rotate_atr20
275,KAZTP,S2,ULTRA,7.53,3.03,2020-07-07,2020-07-08,2020-07-16,153.04,151.18,-1.22,6,ts_extend
276,UKUZ,S2,BASE,3.74,3.58,2020-07-14,2020-07-15,2020-07-22,546.87,606.40,10.89,5,ts_extend
277,IGST,S2,ULTRA,7.96,3.99,2020-07-15,2020-07-16,2020-07-24,1121.79,1456.92,29.87,6,ts_extend
278,VTBR,S1,BASE,3.90,1.46,2020-07-20,2020-07-21,2020-07-28,190.65,194.42,1.98,5,ts_extend
279,ENPG,S2,STRONG,5.53,1.70,2020-07-22,2020-07-23,2020-07-28,663.56,746.30,12.47,3,rotate_atr20
280,UWGN,S2,BASE,4.62,1.60,2020-07-23,2020-07-24,2020-07-27,238.28,237.62,-0.28,1,rotate_atr20
281,RUSI,S2,ULTRA,8.55,3.94,2020-07-24,2020-07-27,2020-07-30,40.66,31.67,-22.12,3,cat_stop
282,CNTL,S2,BASE,4.52,8.26,2020-07-27,2020-07-28,2020-08-04,29.05,29.43,1.34,5,ts_extend
283,AMEZ,S2,BASE,4.06,2.58,2020-07-29,2020-07-30,2020-08-06,4.31,5.36,24.20,5,ts_extend
284,AVAN,S2,BASE,4.88,2.77,2020-08-04,2020-08-05,2020-08-10,731.17,808.70,10.60,3,rotate_atr20
285,RTKM,S1,BASE,3.80,1.96,2020-08-05,2020-08-06,2020-08-13,96.71,98.02,1.35,5,max_hold
286,RASP,S1,BASE,4.53,2.24,2020-08-05,2020-08-06,2020-08-13,111.34,114.00,2.39,5,ts_extend
287,CHGZ,S2,ULTRA,7.31,6.30,2020-08-05,2020-08-06,2020-08-14,53.69,63.73,18.71,6,ts_extend
288,SELG,S2,STRONG,6.68,5.46,2020-08-07,2020-08-10,2020-08-18,53.39,52.45,-1.76,6,ts_extend
289,GCHE,S2,BASE,4.40,1.57,2020-08-17,2020-08-18,2020-08-25,1881.51,1933.41,2.76,5,ts_extend
290,MVID,S2,BASE,4.66,3.23,2020-08-25,2020-08-26,2020-09-02,585.44,584.75,-0.12,5,ts_extend
291,FESH,S2,BASE,4.23,2.94,2020-09-10,2020-09-11,2020-09-18,8.27,9.73,17.56,5,ts_extend
292,GEMA,S2,STRONG,5.53,1.43,2020-09-24,2020-09-25,2020-09-28,61.60,60.90,-1.13,1,rotate_atr20
293,YAKG,S2,BASE,3.84,1.73,2020-09-24,2020-09-25,2020-10-02,48.78,54.09,10.90,5,ts_extend
294,ABIO,S2,ULTRA,8.16,6.33,2020-09-25,2020-09-28,2020-10-06,35.56,36.28,2.02,6,ts_extend
295,GCHE,S2,STRONG,6.37,1.86,2020-10-01,2020-10-02,2020-10-13,1859.97,1836.15,-1.28,7,ts_extend
296,MRKS,S2,BASE,4.34,1.87,2020-10-09,2020-10-12,2020-10-19,0.27,0.28,3.44,5,ts_extend
297,YRSB,S2,ULTRA,8.06,2.16,2020-10-12,2020-10-13,2020-10-21,176.28,176.48,0.11,6,ts_extend
298,BLNG,S2,BASE,3.89,2.81,2020-10-16,2020-10-19,2020-10-26,4.29,4.28,-0.25,5,ts_extend
299,SVAV,S2,STRONG,6.76,1.77,2020-10-20,2020-10-21,2020-10-29,292.47,362.52,23.95,6,ts_extend
300,LSRG,S1,BASE,4.19,2.28,2020-10-22,2020-10-23,2020-10-30,958.33,944.26,-1.47,5,ts_extend
301,MISB,S2,STRONG,6.19,1.85,2020-10-26,2020-10-27,2020-11-05,12.62,12.58,-0.36,6,ts_extend
302,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
303,MRKK,S2,STRONG,5.27,1.85,2020-11-06,2020-11-09,2020-11-17,27.94,33.40,19.53,6,ts_extend
304,MRKC,S2,STRONG,5.42,2.30,2020-11-06,2020-11-09,2020-11-17,0.32,0.32,-0.00,6,ts_extend
305,NVTK,S1,BASE,3.99,2.67,2020-11-09,2020-11-10,2020-11-17,1190.10,1240.18,4.21,5,ts_extend
306,RASP,S1,STRONG,5.96,2.90,2020-11-09,2020-11-10,2020-11-18,125.20,154.02,23.02,6,ts_extend
307,MTLR,S1,BASE,4.90,2.91,2020-11-16,2020-11-17,2020-11-24,59.85,60.54,1.16,5,ts_extend
308,CHGZ,S2,BASE,3.93,3.64,2020-11-16,2020-11-17,2020-11-24,53.49,58.47,9.33,5,ts_extend
309,GEMA,S2,ULTRA,7.53,2.94,2020-11-23,2020-11-24,2020-12-02,63.35,64.71,2.14,6,ts_extend
310,VLHZ,S2,BASE,3.77,1.93,2020-12-01,2020-12-02,2020-12-09,58.99,74.77,26.74,5,ts_extend
311,ENPG,S2,STRONG,6.19,1.90,2020-12-01,2020-12-02,2020-12-11,779.24,787.24,1.03,7,max_hold
312,MGNT,S1,BASE,3.67,2.16,2020-12-09,2020-12-10,2020-12-17,5393.12,5462.56,1.29,5,ts_extend
313,MAGE,S2,BASE,5.05,4.38,2020-12-09,2020-12-10,2020-12-17,7.88,8.64,9.65,5,ts_extend
314,IGST,S2,BASE,4.35,3.86,2020-12-16,2020-12-17,2020-12-24,1030.65,1076.96,4.49,5,ts_extend
315,URKZ,S2,BASE,4.57,2.86,2020-12-24,2020-12-25,2021-01-05,163.06,166.37,2.03,5,ts_extend
316,MTLR,S1,BASE,3.69,3.99,2020-12-28,2020-12-29,2021-01-08,79.33,80.65,1.67,5,ts_extend
317,NKSH,S2,ULTRA,7.45,1.88,2021-01-05,2021-01-06,2021-01-08,23.54,23.04,-2.10,1,rotate_atr20
318,MAGEP,S2,STRONG,5.46,4.18,2021-01-05,2021-01-06,2021-01-15,7.12,7.35,3.19,6,ts_extend
319,TTLK,S2,STRONG,5.25,3.52,2021-01-06,2021-01-08,2021-01-18,0.49,0.48,-1.11,6,ts_extend
320,LSNG,S2,ULTRA,9.69,2.66,2021-01-14,2021-01-15,2021-01-25,7.29,7.55,3.53,6,ts_extend
321,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
322,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
323,RASP,S1,STRONG,5.15,2.14,2021-01-26,2021-01-27,2021-02-04,162.26,176.84,8.98,6,ts_extend
324,LIFE,S2,BASE,5.09,2.34,2021-02-03,2021-02-04,2021-02-11,7.06,7.09,0.45,5,ts_extend
325,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
326,GCHE,S2,BASE,4.99,2.31,2021-03-04,2021-03-05,2021-03-15,2373.79,2431.52,2.43,5,ts_extend
327,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
328,NFAZ,S2,BASE,3.93,6.05,2021-03-19,2021-03-22,2021-03-29,366.59,391.80,6.88,5,ts_extend
329,TNSE,S2,ULTRA,9.61,1.91,2021-03-29,2021-03-30,2021-04-07,1021.63,1019.65,-0.19,6,ts_extend
330,VTBR,S1,ULTRA,8.04,1.73,2021-03-31,2021-04-01,2021-04-09,213.24,220.50,3.40,6,ts_extend
331,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-09,1133.81,1115.21,-1.64,2,rotate_atr20
332,MRSB,S2,BASE,3.61,2.82,2021-04-06,2021-04-07,2021-04-14,0.40,0.40,-1.47,5,ts_extend
333,KUZB,S2,BASE,4.38,4.33,2021-04-08,2021-04-09,2021-04-16,0.02,0.02,7.52,5,ts_extend
334,RZSB,S2,ULTRA,8.62,3.30,2021-04-14,2021-04-15,2021-04-26,15.62,17.12,9.56,7,ts_extend
335,CHMK,S2,BASE,4.31,4.32,2021-04-19,2021-04-20,2021-04-27,4677.47,4666.16,-0.24,5,ts_extend
336,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
337,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
338,URKZ,S2,STRONG,6.69,1.92,2021-05-10,2021-05-11,2021-05-19,176.08,181.55,3.11,6,ts_extend
339,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
340,MISBP,S2,STRONG,6.80,2.50,2021-05-18,2021-05-19,2021-05-27,12.42,12.20,-1.76,6,ts_extend
341,MISB,S2,ULTRA,8.42,2.84,2021-05-18,2021-05-19,2021-05-27,14.82,14.53,-1.96,6,ts_extend
342,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
343,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-14,179.09,172.32,-3.78,5,rotate_atr20
344,DZRDP,S2,STRONG,5.94,3.86,2021-06-04,2021-06-07,2021-06-15,1862.98,1830.24,-1.76,6,ts_extend
345,NNSB,S2,BASE,4.08,5.05,2021-06-11,2021-06-14,2021-06-21,2684.29,3081.24,14.79,5,ts_extend
346,KAZTP,S2,BASE,4.22,3.24,2021-06-18,2021-06-21,2021-06-28,309.29,317.57,2.68,5,ts_extend
347,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
348,MGNZ,S2,BASE,4.03,2.24,2021-07-13,2021-07-14,2021-07-21,10136.19,10336.44,1.98,5,ts_extend
349,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
350,PIKK,S1,BASE,4.03,2.48,2021-08-02,2021-08-03,2021-08-10,1186.30,1190.95,0.39,5,ts_extend
351,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
352,NKNCP,S2,ULTRA,8.14,2.43,2021-08-06,2021-08-09,2021-08-17,99.72,107.85,8.15,6,ts_extend
353,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
354,BANEP,S1,BASE,4.12,1.53,2021-08-16,2021-08-17,2021-08-24,1129.80,1134.55,0.42,5,ts_extend
355,BANE,S2,STRONG,6.80,2.09,2021-08-17,2021-08-18,2021-08-19,1522.93,1455.17,-4.45,1,rotate_atr20
356,BRZL,S2,BASE,4.93,3.49,2021-08-18,2021-08-19,2021-08-26,1179.88,1230.53,4.29,5,ts_extend
357,NMTP,S2,STRONG,5.87,2.53,2021-08-23,2021-08-24,2021-09-01,7.87,7.97,1.27,6,ts_extend
358,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
359,MTLRP,S2,ULTRA,8.19,3.48,2021-08-26,2021-08-27,2021-09-06,221.55,258.64,16.74,6,ts_extend
360,RBCM,S2,STRONG,5.44,2.16,2021-08-31,2021-09-01,2021-09-03,3.90,3.76,-3.59,2,rotate_atr20
361,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
362,KAZT,S2,ULTRA,9.02,3.34,2021-09-02,2021-09-03,2021-09-13,387.42,421.58,8.82,6,ts_extend
363,DZRD,S2,ULTRA,8.73,2.19,2021-09-03,2021-09-06,2021-09-16,2243.58,2236.42,-0.32,6,rotate_atr20
364,NFAZ,S2,ULTRA,7.35,4.56,2021-09-13,2021-09-14,2021-09-22,405.45,436.29,7.61,6,ts_extend
365,JNOS,S2,BASE,4.32,3.85,2021-09-15,2021-09-16,2021-09-23,21.18,23.63,11.53,5,ts_extend
366,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
367,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
368,ROLO,S2,BASE,5.09,2.92,2021-09-27,2021-09-28,2021-10-05,1.04,1.03,-1.00,5,ts_extend
369,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-05,1432.29,1115.40,-22.12,3,cat_stop
370,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
371,MISBP,S2,STRONG,6.78,2.57,2021-10-07,2021-10-08,2021-10-14,11.32,11.78,4.09,4,rotate_atr20
372,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-13,0.06,0.06,6.54,2,rotate_atr20
373,SGZH,S1,STRONG,6.01,1.97,2021-10-11,2021-10-12,2021-10-20,9.80,11.28,15.14,6,ts_extend
374,YRSBP,S2,BASE,4.08,4.27,2021-10-12,2021-10-13,2021-10-20,100.16,108.29,8.11,5,ts_extend
375,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
376,KCHE,S2,BASE,4.67,2.30,2021-10-19,2021-10-20,2021-10-27,0.22,0.31,37.42,5,ts_extend
377,RNFT,S2,BASE,4.63,3.67,2021-10-20,2021-10-21,2021-10-28,196.31,203.18,3.50,5,ts_extend
378,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
379,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
380,KROT,S2,STRONG,5.52,3.75,2021-10-29,2021-11-01,2021-11-10,445.21,453.88,1.95,6,ts_extend
381,GAZA,S2,BASE,4.32,3.74,2021-11-08,2021-11-09,2021-11-16,534.85,561.12,4.91,5,ts_extend
382,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
383,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
384,VSMO,S2,ULTRA,9.78,3.48,2021-11-17,2021-11-18,2021-11-26,45572.80,46570.37,2.19,6,ts_extend
385,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
386,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
387,BISVP,S2,STRONG,5.11,3.93,2021-12-30,2022-01-03,2022-01-12,11.99,12.77,6.53,6,ts_extend
388,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
389,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
390,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
391,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
392,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
393,MGNZ,S2,ULTRA,8.47,5.03,2022-02-17,2022-02-18,2022-02-24,15194.27,11832.57,-22.12,3,cat_stop
394,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
395,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
396,LNZLP,S2,STRONG,5.60,12.00,2022-04-14,2022-04-15,2022-04-25,2298.67,2451.15,6.63,6,ts_extend
